tarih,puan,yorum
2021-12-27,3,Cuma günü sipariş verdim yarın teslimat yazmasina rağmen pazartesi elime ulaştı ayrica suana kadar 15-20 ps4 oyunu almisimtir böyle bir kötü hazirlama şekli görmedim resmen kartona sarmislar ve geldigindedr cd kutunun içinden çıkmıştı bence 3 yıldızı bile haketmiyor
2022-01-11,5,Ürün cidden özel hazırlanmış Hepsiburada kutusunda geldi sıfır jelatinli idi hem de. Kargo süreside yaklaşık 2 gün sonra geldi yanlış hatırlamıyorsam.
2022-04-05,5,"Hızlı satıcı, orijinal ürün, güzel paketleme için teşekkürler"
2022-01-05,5,"Verilen süre içinde ürünü teslim aldım, Oyun zaten muhteşem. OverGame&#039;e teşekkürler."
2022-03-30,5,Saglam kargo hizli teslimat.
2022-02-27,5,Oğlum için aldık çok severek oynuyor
2021-11-27,5,Ara oyun olmasına rağmen müthiş bir oyun grafik kalitesi çok iyi kesinlikle oynanmalı.
2021-11-19,5,"Hızlı kargo, özenli paket"
2022-01-05,5,Oyun güzel
2021-01-27,5,Oyuna ztn diyecek birşey yok oyun mükemmel kargoyu çok beklemedik hiç çizik falan yoktu güzel paketlenmişti
2020-10-16,5,Harika çalışıyor. Sorunsuz
2021-12-07,1,Başka ürün gönderildi
2020-09-19,5,Şarj cihazını ayrımı alıcaz kutu içinden çıkmadı
2021-07-09,4,Ürünü şuan ki fiyatından daha uygun almıştım güzel paketlenmişti her hangi bir sıkıntı yaşamadım.
2021-11-10,5,Çok güzel! Sipariş verdim ertesi gün evdeydi. Tereddüt etmeden alabilirsiniz.
2022-04-08,5,Ürün 2 günde elime ulaştı eksiksiz şekilde kargolanması gayet başarılıydı
2020-11-02,5,Harika paketleme ve çok çok hızlı teslimat çok teşekkürler hediye almıştım çok güzel paketlenmiş
2021-02-27,5,5 yıldızım satıcıya. Bu tip alışverişlerde en önemli konu bir sorun çıktığında satıcının nasıl bir yaklaşım sergilediğidir. Bir kol eksik geldi satıcı ile iletişime geçtik. Farklı şehirde olmasına rağmen ertesi gün elimize ulaştı. Satıcıya büyük alkışlar...
2021-09-07,5,Yazan süreden 4-5 gün daha erken geldi biraz ağır kalıyor nedenini bilmiyorum belki internetten diye düşünüyorum ama cihaz temiz ve sessiz çalışıyor şimdilik
2022-03-16,5,"Ürün iyi paketlenmiş, zamanında teslim sorunsuz, teşekkürler"
2022-03-31,5,Çok iyi teşekürler ederim
2022-02-21,5,Eşim için almıştım çok begendi bi günde geldi
2022-01-27,5,Çok güzel paketleme olmuş ellerinize saglik
2021-11-05,5,Düşünmeden alabilirsiniz bu kadar kısa sürede teslimat olayını işi güzel kısmı kurdum oynuyorum ürün orijinal resimde de görüldüğü gibi jiletin ve bandrol olayı var alacaklara tavsiye eder sayıca firmaya da çok teşekkür ederim ilk tercihim sizsiniz :)
2021-11-15,5,Satıcıma hızlı gönderimi için teşekkür ederim ürün jiletinli ve bandrol ü şekilde tarafıma ulaştı gayet te güzel bir oyun alacaklara tavsiye ederim :)
2022-01-20,5,Ürün çok daha uygun satılıyor burada. Zaten oyun bildiğiniz gibi. İyi bir alışverişti
2021-06-18,5,Daha önce aynı ürünü başka bir siteden almıştım ve açık gönderilmişti.Bu sefer aynı şeyi yaşamamak adına video ile açtım kargoyu.Ürün ambalajlı ve çok sağlam paketlenmişti.Daha önce sorun yaşadığım için çekinerek almama rağmen memnunum. Daha ürünü açmadım ve kullanmadım ama kapalı ürün geliyor ve satıcı çok özenli paketlemiş.
2021-08-31,5,cumartesi  öğlenden  sonra  sipariş  verdim  ve  saat  17:00  olmadan  kargoya  yetiştirildi başka  firmalarla birlikte  3  adet  kargom  vardı  en  hızlısı  sizsiniz  teşekkür  ederim  yaptığınız  işe  saygı  duyduğunuz  için  bundan  sonra ki  oyunlarımı  sizden  alacağım.
2021-11-16,5,Ürün ertesi gün geldi. Zarar görmeyecek şekilde paketlenmiş ve orijinal.
2022-03-24,5,hiçbir sıkıntı olmadan 4 ayı geçti kullanıyorum tavsiye ederim
2020-10-13,5,"Siparişi 8 Ekim de verdim 10 Ekim de elinize ulaşır dediler 9 Ekim de saat öğlen saatlerinde geldi,, gayet güzel hiçbir sıkıntısı yok paketlenmesi de çok iyiydi çok memnunum herkese öneririm."
2021-11-11,5,Harika uygun fiyat
2022-02-07,5,Oyun çok iyi
2020-12-19,5,Sıkıntısız alışveriş hiç problem yaşamadım 2 günde elimize ulaştı kurduk sıkıntı yok.Oyun yanında geldi
2021-06-12,5,Cuma günü öğlen sipariş verdim cumartesi sabah kapımdaydı. Paketlemede çok iyiydi. 5-6 saattir oynuyoruz her hangi bir sıkıntısı yok şu an.
2021-07-12,5,Ürünü aldıktan yarım saat sonra kargoya verdiler. Araya hafta sonu girmese ertesi gün elime ulaşırdı. Cihaz elime ulaşınca direk kurdum güncelleme yaptım yanında ki pes 21 ile oynamaya başladım 1 haftadır oynuyorum herhangi bir sorun çıkmadı güvenle alabilirsiniz..
2021-07-26,5,Hiçbir sıkıntı olmuyor ve yanlış hatırlamıyorsam iki gün içinde gelmişti. Tavsiye ederim.
2021-04-13,5,sipariş ettiğim gibi kargoya verildi ve ertesi gün cihaz elime geçti.
2021-12-09,5,Harika
2021-06-05,5,Hızlı kargo için teşekkürler
2021-05-18,5,On numara 5 Yıldız bir ürün
2021-06-23,1,bu mağzadan almayın aldırtmayn
2022-03-30,5,Efsane bir oyun.
2021-10-04,5,Ürün sorunsuz geldi teşekkürler.
2021-11-16,5,"Bandrollü, jelatinli kapalı kutuda geldi."
2021-09-27,5,"Ürün ile ilgili söylenecek yeni bir şey yok
Gönderici ürünü güzelce paketlemiş hasarsız olarak teslim aldım.
Ayrıca gönderdiğiniz hediyeler için çok teşekkür ederim."
2022-01-31,5,2 gün içerisinde sorunsuz geldi. Paketlemesi vs her şey sağlamdı.
2021-05-25,4,Baştan inanılmaz kasma yaptı menüde bile gezinmiyordu ama sıfırlama yapınca niye gerekir sıfır üründe onu da anlamadım sorunsuz çalıştı
2022-04-24,1,Arızalı geldi hiç memnun kalmadık
2020-10-08,5,Gayet sağlam ve doğru geldi iyi paketlenmiş teşekkürler
2020-11-05,5,"Görseldeki gibi , ayrıca zamanında teslimat için tşk ederiz."
2021-08-19,1,Ürün yanış gönderildi iade ettim
2022-03-21,5,Ürün gayet güzel
2020-04-07,3,"Ürün güzel, alınabilir fakat şunları eklemeden geçemeyeceğim, ürün kendini kullanmadığında 5 dk içinde kapatıyor, belki bunla ilgili bir ayar olabilir fakat ben bulamadım, ps3 ün kendi kolları bunu yapmıyor, ürünün malzemesi kaliteli, tuşların basışlarıda orta, satıcı ürünle birlikte faturayı göndermedi, hepsiburadadan talep üzerine almayı başardım, açıklamayada ( Muh. Aksesuar ) yazmışlar, neden sony ps3 oyun kolu yazılmamasıda bir soru işaretim, ürün güzel kutusunda geldi fakat orjinal olduğunu düşünmüyorum, garanti için sonye götürsen bu ürün orjinal değil diyebilir, ama bu benim yorumum...tam emin olmadanda kimsenin hakkını yememek lazım. Fotoraflarıda ekliyorum..."
2020-04-30,4,"keşke %100 orijinal yazmasanız... Orijinale yakın sayılır, bu fiyata bu ürün normaldir."
2021-03-29,4,Ben bilgisayarda kullanmak için almıştım. Ürün mükemmel diyemeyeceğim orijinal dükesinlikle değil. Kablosuz olarak 2 program deneyerek çalıştırabildim bilgisayarda ancak kablosuz olarak kullanıldığında gecikme oluyor ve hissediliyor kabloluyken bir problem yok ama sanırım orijinale en yakın ürün bu kalite olarak. Zaten üretilmediği için pek de bi şansınız yok kablolu kullanım için öneririm ama sırf bilgisayara alacaklar ve bluetooth ile kullanırım diyenlere pek önermiyorum gidin 30 liralık kollardan alın geçin jostiği bunun kadar iyi olmayabilir alacsğınız ürünün ama bu kadar vermeyin derim iyi alışverişler.
2021-10-23,5,Mükemmel Bir ürün kesinlikle öneririm çok memnunum (burda yazdıklarımın tersini düşünün yoksa kabul edilmiyor)
2021-05-27,5,Ürünü daha deneyemedim ama güzel bir hissiyatı var
2022-01-26,5,Beğendim. Tavsiye ederim. Tek sıkıntısı şarj kablosu eklenebilirmiş.
2021-10-22,5,Bir problemi yok. Ve çok hızlı eline ulaştı. Tavsiye ederim.
2021-05-04,4,orjinale yakin bu fiyata iyi soldaki orjinal kol resimlerde
2020-10-02,5,Ürün tabiki orjinal değil ama gayet güzel ve resimdeki gibi ürün(bana rengi siyah yerine gri göndermişler) çok performans isteyen oyunlarda belki tatmin etmeyebilir ama bence yeterli bir ürün. Son olarak ürünün satıcısı önemli çünkü satıcıya göre farklı ürünler gelebilir (bende oldu). Hepsiburada nında buna çözüm bulması gerekli çünkü ürün seçildiğinde tüm yorumlar geliyor her ne kadar satıcı yazsa da bu tarz aksesuar ürünlerde kullanışsız oluyor.
2020-11-26,5,Ürünün hassasiyeti mükemmel kolu alırken çok teretüte kalmıştım ama hiç pişman olmadım ürünü öneriyorum kesinlikle mükemel . Hiç bir sorun yok
2020-04-22,5,"Ürün elime 1 gün sonra ulaştı. Hız konusunda 10/10 Paketlemesi de güzeldi; kol kendi kutusunun içerisindeydi ve kutu da baloncoklu naylonla paketlenmişti. Paketlemesi 8/10 Ürünü ise şarjı bitene dek test ettim. Kola da 8.5/10 veriyorum. Orijinal Sony kolu kadar olmasada joysticklerin hassasiyetleri güzel. Sağa sola yukarı aşağı oynattığınız zaman gacırdama, takılma, zor hareket etme vesaire yapmıyor. Diğer tuşların (kare daire L1 R2 filan) hissiyatı da yeteri kadar iyi diyebilirim, can sıkıcı herhangi bir sorunları yok, yumuşaklar. 10 üzeri 8.5 vermemin bir sebebi L2 ve R2 tuşlarında biraz ölü nokta var. araba oyunlarında araca hafiften gaz vermek istediğinizde bunu tam olarak yapamıyorsunuz. Diğer sebeb ise PS tuşunun üstüne PlayStation logosu yerine P3 yazıyor, bu da görünürlük açısından biraz garip duruyor. Parasını hak ediyor mu eve ediyor, o bahsettiğim ölü nokta olmasa 10 üzeri 9&#039; u hak ederdi."
2021-04-23,5,satıcı resimdeki ürünü gönderiyor ancak rengi farklı gelebilir benlik sıkıntı yoktu hatta   yanlış gelen rengi daha çok beğendim
2021-04-08,5,Ürün resimde gösterildiği gibi. 2 gün içerisinde elime ulaştı. Üründe herhangi bir sıkıntı yok. Almayı düşünüyorsanız tavsiye ederim. ürünün içerisinde kablosu bulunmamakta kablosunu da aynı satıcıdan bu ürünle birlikte sipariş verdim ve şuan sorunsuz kullanıyorum. (Shopiotv satıcısından aldım)
2020-12-31,5,"Herhangi bir sıkıntısı yok. Bu fiyata bulabileceğiniz en uygun kablosuz kollardan, yanında bir de bluetooth (dongle) cihazı alırsanız bilgisayarınızda rahatlıkla tüm oyunlarda kullanırsınız."
2022-04-22,4,Şarj kablosu olmadığı icin puan kırıyorum Evde şarj kablosu var ama bu paraya almışım neden içinde kablosu yok? Satıcı bunu belirtmeli. Kullanıma gelince bir tık daha iyi olabilir ilerleme hızı sanki yavaş. Tam bir senkronize göremedim. Ama orjinali bulamayacağımıza göre idare edeceğiz.
2021-02-17,4,Şuan için güzel bi sıkıntı yok gibi.tuslari biraz sert geldi ilk kullanimda ama kullandıkça duzelicektir.fotolarini attım.
2020-11-27,5,Ürün gerçekten güzel. Orjinali neredeyse aratmamakta. Almakta tereddüt etmiştim ama hakkını verdi. Bu paraya bu kol. Analog için kılıfta almıştım oda süper oldu. Fotoğrafını ekliyorum
2021-05-13,5,"Urun gayet guzel pili bitirmek nasip olmadi 
Pc de Bluetooth adaptör ile baglayabildim kopma sorunu fln yok"
2022-05-05,5,"Joystick&#039;ği kablosuz olarak kullanmak için ayrıca bir kablo ve Usb doungle alıcı almanız gerekmektedir. Bunlar olmadan kullanamazsınız, kablolu olarak kullandım kablosuz deneme fırsatım olmadı çünkü USB alıcı çıkmıyor kutusundan bilginize. Joystick&#039;ğe gelince anladığım kadarıyla tek titreşimli çift titreşim yok gibi."
2020-12-16,5,Ürün elime ulaştı fotoğraflarda göründüğünden farklı değil bu fiyata uygun bluetooth adaptörünüz var ise eğer yardımcı programlarla bilgisayardada kullanabiliyorsunuz kurulum için kabloya ihtiyacınızda oluyor kablo kutudan çıkmıyor bilginiz olsun.
2021-05-10,5,"Bilerek bu ilandan satın aldım çünkü yorumlarda beyaz çıktığı söylenmiş. Bana da beyaz gelmesini umarak satın aldım ve uyumlu oldu. Tabii ki de görseldeki siyah yerine beyaz gelmesi aslında yanlış bir durum. Aras Kargo ile Kayseri&#039;den çıktığı için geç ulaştı, sağlık olsun. Satıcıya bol kazanç dilerim."
2021-03-03,5,3 gün içinde bana ulaştı hızlı kargo iyi şarj ediyo hiç sorunu yok siyah gösteriyordu beyaz geldi ama önemli olan işimi görmesi işimide görüyo alta da görselini bıraktım
2021-05-20,5,"Kablolar çok kaliteli, netice de dualshock bunlar olmazsa olmaz... satıcı da super..."
2021-05-25,5,"Kablosu uzun
Yerine şak diye oturuyor, kullanırken sağlam duruyor 
Adaptör kısmının altta kalması büyük avantaj"
2022-05-06,5,Fiyatına göre oldukça iyi bir ürün. 5 aydır kullanıyorum bir sorununu görmedim henüz.
2021-12-12,5,Kablo iyi ve kullanışlı orijinaline yakın.Benimki paslanmisti ve onun yerine aldım.Zaten bilgisayardan şarj ediyordum.Rahatca seçebilirsiniz.
2022-03-29,5,Çocuklarım için almıştım fiyatıda performansida çok iyi severek kullaniyorlar
2022-03-25,4,Ürün kaliteli sağlamda paketlenmisti ama  nedense belki kargo kaynaklı olabilir biraz geç geldi haricinde güvenli bir şekilde sipariş edebilirsiniz
2022-04-13,5,Uyu hızli şarj edilmesi ıyıydı
2021-02-11,4,Geldi güzel çalışıyor ama fotoğraftakiyle aynı değil baya farklı
2021-07-09,5,Ürün çok güzel hissiyatıda çok güzel ancak tuşlar defolu geldi ama tuşların yerini ezbere bildiğim için iadeye gerek duymuyorum teşekkürler
2021-10-22,4,"Montaj kalitesi yeterli değil, buton baskıları eksik/yarım. Ancak çalışma olarak gayet iyi."
2021-05-10,5,"F/p ürünü. Hareket sensörü var denedim. Orjinalinin olmadığını düşünürsek, gayet iyi bir ürün. Hızlı teslimat. Özenli paketleme teşekkürler"
2021-09-16,5,Güzel bir ürün gôrsel olarakta iyi bataryası zayıf erken bitiyor
2021-08-18,5,"muadillerine göre çok daha iyi, alan pişman olmaz."
2021-04-11,5,Çok güzel teşekkür ediyorum
2021-05-14,5,Harika bir ürün gayet kaliteli ve orijinalini aratmıyor
2021-05-25,5,Ürün zamanında geldi özenli paketleme için teşekkürler
2021-05-03,5,Güzel
2022-03-20,3,Şarj dayanmıyor
2022-05-11,5,Çalışır vaziyette sağlam şekilde elime ulaştı
2022-04-12,5,Bilgisayar da kabloyu çıkarınca kopuyor
2022-03-16,5,tam uyumlu gayet güzel
2022-01-24,4,"Ürün F/P olarak gayet iyi, sadece tuşları biraz sert. onun dışında alınır bir ürün."
2022-04-17,3,Kablolar hemen bozuluyor ama kollar güzel
2022-02-23,3,kollardan biri bozuldu surekli yana cekiyor...
2022-01-13,2,Gelen ürünün r1 tuşu bozuk çıktığı için iade ettim.
2022-01-20,1,Ürün Playstation 3 oyun konsolumda kablosuz çalışmıyor!
2021-02-26,1,Yanlış ürün göndermişsiniz. Kargonun dışında ve faturada ürün adı doğru ama içeriği farklı. Polosmart 85tl aldım 89 lük gelmiş. İletişime geçin ne yapacağımızı konuşalım.
2022-05-05,4,Ürünün kalitesi fiyatına göre güzel orijinalini aratmıyor ama tabii ki orijinal değil (arkadaki etiketten anlaşılabilir). Rengi çok hoşuma gitti kırmızı tonu çok hoş. Kargo hızı berbat 1 hafta sonra geldi. Ve kutu patpata sarılmasına rağmen yamulmuş.
2022-04-15,5,Orjinal kol ile hassasiyeti aynı sadece dış plastik malzeme biraz daha düşük kalitede tabi çocuklara fark etmiyor. oynasın yeter :)
2021-06-25,5,2 tane aldım turuncu ve mavi turuncu alan gold geldi ve orta tuş p3 yazıyo ama mavi alan beni şaşırtı resimdekinden daha güzel ama ikiside sorunsuz calışıyo
2021-08-01,5,Gayet iyi çalışıyor. Memnun kaldım.
2022-02-21,5,1 veriyorum ama ürüne değil satıcı firmaya bir siyah bir mavi istedim siyah ile mavi arasında fiyat farkı var ama bana ikisinde siyah geldi
2022-05-04,5,Kalite orta. Tuslari normal. Hassasiyet orjinal kadar olmasada iyi.
2021-11-17,5,3-4 gün içinde elime ulaştı kol sıfır kol gibi süper çok beğendim
2020-10-18,3,Malzeme kalitesi çok iyi değil bazı şeyler göze batıyor bende içinden kablo çıkmadı bilgisayar için almıştım bağlamakta biraz sıkıntılı. Ben gold renginden aldım görünüşü aşağıda gördüğünüz gibi çok güzel değil ama aşırı da göze batmıyor. Daha bağlayamadım bilgisayara iade edebilirim
2021-06-09,5,Efsane Çok Güzel Kaliteli İyiki Almışım Tavsiye Ederim Rebgu Çok Şık Ps Logolu
2021-11-05,4,Kol gayet hoş fakat tuşları hafif biraz daha baskılı olabilirdi.
2021-06-17,5,"Gayet güzel,hızlı kargo için teşekkürler."
2021-11-12,4,Ürün kamuflaj istedim ama mavi geldi farketmez kullanmak için aldım kutulama biraz az kalite olmuş Ürün orjinal gibi kalitede değil öncelikle ama gayet güzel kullanımı var biraz sert ama kullandıkça açılır umarım şarj kalitesini zamanla göreceğiz fiyata göre gayet güzel Ürün
2021-05-11,5,Ürün hızlı ve sorunsuz bir şekilde elime ulaştı. Satıcıya teşekkür ederim özeni için ama kargo görevlisi yukarı çıkmam dediği için iade edecektim haberiniz olsun.
2021-05-17,5,"Teşekkürler, ürün göründüğü gibi geldi, paketlenmesi gayet güzeldi,şimdilik bir sıkıntı yok gibi, inşallah uzun süre kullanırız, hatta bir kaç gün deneyip ikici kol siparasimizi verebiliriz."
2020-08-27,5,"Firma iletişimi çok güzel. Ben kamuflaj isteyerek sepete atmıştım ama arada fark varmış, normal renge göre. Aradaki farkı hallettik, aynı gün kargoladı. Sorunsuz alışveriş oldu. TEŞEKKÜRLER."
2022-04-12,5,Ürün görüldüğü gibi hızlı teslimat paketleme güzel çalışır durumda orijinalinin muadili sıkıntı yok
2020-05-18,5,Ürün 24 saat dolmadan elime ulaştı. Çalışması ve fonksiyonlarında herhangi bir sorunla karşılaşmadım. Orijinal ürüne oldukça yakın kalitede.
2021-12-27,5,Tüm fonksiyonları net çalışıyor orjinal olmasada gayet başarılı bir ürün sipariş verdikten 24 saat sonra elime geçti tavsiye ederim
2022-01-04,5,Gayet başarılı. Kaliteli malzeme. Firma da çok ilgili
