tarih,puan,yorum
2022-03-08,5,Bugüne kadar gördüğüm en muhteşem yemek kitabı. Tam Türk aile yapısına ve damak tadına uygun tarifler var içinde. Yemek yapmayı bilmeyen kişiler için lügat niteliğinde hazırlanmış. İçinde fotoğraf yok denmiş ancak fotoğraflar var. Her tarifin fotoğrafı olması imkansız çünkü içerik yönünden çok zengin bir kitap. Ayrıca türlere göre sayfa renklendirmesi yapılmış. Bu da çok hoş bir detay.
2022-03-21,5,Yeni evliyim yemek yapma konusunda da acemiyim ama bu kitap çok güzel ve birçok yemeğin tarifi var severek kullanacağım herkese öneririm
2022-03-21,5,Çok geniş nerdeyse tüm Türk mutfağına ilişkin yemekler var. Kesinlikle tavsiye ederim.
2022-03-19,5,Bence her evde olması gereken bir kitap çobadan tatlıya butun tarifler mevcut cok begendim
2021-11-17,5,"Harika bir kitap,, tüm ölçüler birebir yazılmış süper💯her evde bulunmalı 👍"
2021-02-16,5,Çok güzel bir yemek kitabı.Henüz bir yemek tarifi denemedim ama yok yok içinde.Bütün yazan yemekleri yapmak için başka bir işle meşgul olmamak lazım. O kadar çok tarif var ki şaşırdım.Umarım lezzetli tarifler yaparım bu kitaptan. Resim olarak araya bir kaç tane tarifi çekip koymuşlar.Çoğunluk resimsiz yemek tarifleriyle dolu ama sorun olmaz diye düşünüyorum.Teşekkür ederim.
2021-05-05,5,Pratik bilgiler var anlaşılır dille yazilmis
2021-07-14,5,Teşekkürler
2021-01-25,5,Harika daha iyisi olamazdı teşekkür ler
2018-06-27,5,Hizli ve tatmin edicitdi tesekkurler 
2022-03-01,5,Ciddi Emek verilmiş önemli bir kaynak
2019-07-15,5,hızlı kargo ve güzel bir kitap
2019-07-10,5,"harika bir ürün, hızlı kargo"
2019-03-04,5,"Yıllardır duyduğumuz anekdotlar,anılar kimliğe bürünmüş.Hazırlayıp yayımlayanların eline emeğine sağlık. Mükemmel."
2022-02-06,5,"Gayet memnun kaldım. Fiyat uygun, hızlı kargolama. içerik gayet güzel."
2022-04-17,5,Hayatimi kurtardi.cok tesekkur ederim.
2020-03-02,5,Çoklu besin alerjisi bir çocuğunuz varsa eşinize hediye edin beyler. Yasaklı listesinden yemek alışkanlığını değiştirmek zorunda kalan eşinize damak tadını geri verin.
2020-04-22,4,Ürünü gayet güzel kargolamislar. Çabuk elime geçti ve içerikleri güzel tavsiye ederim .
2022-03-20,5,Şuanda kitabı zevkle okuyorum bu işle ilgilenen herkes okumalı bence
2021-11-29,5,Acayip keyifli sürükleyici aynı zamanda mutfağın mahremiyeti ni anlatan günümüzde de devam eden problemleri ele alan kesinlikle aşçı ve adayların in okuması gereken eser
2022-01-31,5,Hızlı teslim edildi
2021-04-30,5,Bukowski tadında güzel bir biyografi biraz olsun bu hayatı bilenlerin okurken cok zevk alacağı güzel bir hayat hikayesi ben çok zevk aldım okruken.bir işletmeci oalrak cok keyifliydi çok tanıdık geldi hersey
2021-10-13,5,"iki kez aldım, hediye de ettim"
2021-10-11,5,Kitap  hasarsız geldi
2021-12-02,5,Yemek kültürü neymiş öğrenmek için okuyun
2021-12-07,5,Eğlenceli okuma keşke çevirisi de iyi olsaymış.
2021-08-16,5,İnanılmaz keyif verici.
2020-10-10,5,"HİÇBİR BÖLÜMÜNÜ KAÇIRMADIĞIM &quot;NO RESERVATION&quot; İLE SEVDİĞİMİZ KLAS BİR ABİMİZDİ (R.I.P.) . KİTABINI OKUMADAN OLMAZDI. HAYATINI AÇIK SEÇİK HER YÖNÜYLE, HER HATASIYLA HER TECRÜBESİYLE AKTARMAYA ÇALIŞMIŞ. KEYİFLİ VE SIKMADAN 2-3 GÜNDE BİTİREBİLECEĞİNİZ BİR KİTAP OLMUŞ."
2022-01-23,5,Ürün çok güzel. İçinde çeşitli tarifler var. Sürekli yapıyorum çok lezzetli oluyor tavsiye ederim
2021-10-19,5,"Kullanmak için değil, her kadının evinde elinim altında yemek kitabı olması gerektiğine inandığım için aldım. Hızlı gönderim için teşekkür ederim"
2019-08-08,5,24 saat geçmeden teslim edildi kitap renkli resimli içerisinde güzel tarifler var yemek yapmayı bilmeyenler için uygun
2013-01-08,4,"Çok güzel kitap, Oktay Ustanın tarifleri her zaman evimizde yaptığımız yemeklere yakın ve farklılık katıyor mutfağa, klasik tarifler de var yeni yemek yapanlar için. Teşekkürler hepsiburadaya"
2012-12-11,4,1.5 yaşındaki kızımın çorba menülerini zenginleştirebilmek için aldım. aklımıza gelmeyecek çorba tarifleri var. gayet güzel. çok faydalı oldu tavsiye ederim
2012-12-17,4,"kitap sayfaları çok kaliteli. fiyatı çok uygun. çorbalar ve ekmek tariflerine laf yok.. hemen ekmek yaptık, çok güzel oldu. yalnız tariflerde hep karışım paket un kullanmış :)"
2012-06-27,5,süper bir kitap.oktay usta kalitesi ratışılmaz. tüm kitaplarını aldım. bunu da en kısa zamanda sipairş edeceğim.arşiv için mutlaka alınması gereken bir şaheser.
2021-02-18,5,"hem tarifler çok güzel hem  niyet çok güzel.
kim akıl ettiyse tebrik ediyorum.7 adet alıp eşe dosta dağıttım."
2021-03-22,5,"Gerek paketleme, gerekse kargoya verilme süresi çok başarılı. Kitap, zaten hem amaç hem de içerik olarak oldukça güzel. Yakınlarıma hediye etmek için tekrar sipariş vereceğim. Teşekkür ederim:)"
2021-08-11,5,Tarifleri deniyorum.Başarılı..
2021-08-11,5,Çok iyi..Tarifleri deniyorum.
2021-06-08,5,Çok güzel tarifler var ve ücretı oldukça anlamlı kişilere gidıyor yardım amaçlı
2021-06-19,5,Çok iyi hazırlanmış
2021-04-12,5,Çok hızlı gönderim. Hasarsız ulaştı. Tebrikler
2021-04-13,5,Çocuk okutan kitap
2022-03-28,5,Çok beğendim harika bir kitap 🤍💜
2015-12-18,5,"Beslenme, mutfak bilgileri, sofra düzenleri ile ilgili genel bilgilere yer verilmiş ve bolca her çeşit yemekten, çorbadan, hamur işinden tariflerin bulunduğu bir kitap. Evinizde kaynak bir kitap olsun istiyorsanız veya aşçılık öğrencisi iseniz almanızı kesinlikle tavsiye ederim. (520 sayfa)"
2009-02-10,4,"kitabın içerisinde yemek pişirme teknikleri,sofra düzeni, sofra görgü kuralları,yemek tarifleri, beslenme ile bilgiler, kısacası yemekle ve mutfakla ilgili herşeyi bulabilirsiniz. tavsiye ederim."
2022-01-15,5,"Son derece pratik tarifler ve yalın anlatım, Buğra Kitabevi de iyi bir paket yapmış. Kesinlikle tavsiye ederim, çok teşekkürler."
2021-08-09,5,Hızlı ve güzel gönderilmişti. İçinde evrensel kokteyl tarifleri var güzel
2022-03-26,5,Şarap hakkında bilmek istediklerinizi hem bilimsel hem de hikayesel anlatımıyla öğreten bir kitap 🤗
2022-02-09,5,Gayet başarılı bir tarif kitabı olmuş içerisin de bir sürü püf nokta mevcut her mutfakta olması gereken zengin içerikli bir kitap olmuş.
2022-01-27,5,Ürün güzelce paketlenmis halde hızlıca ulasti teşekkür ederim
2022-01-04,5,Bakalım tatlı kadın neler anlattı bizler için :)
2022-02-01,3,Teslimat ve paketleme cok hızlı ve tertemizdi ama içerik malesef beni pek memnun etmedi daha detaylı bir anlatım beklediğimden sanirim tesekkur ederim
2021-05-08,5,"Kendisi gibi doğal, samimi. sıcak bir dille yazılmış. Reçeteleri harika
Teşekkürler Şemsa Denizsel"
2020-09-15,5,"Tariflere, ve yazarın üslubuna bayıldım. Beğendiğim tarifleri işaretlemeye başladığımda tüm kitabı işaretlediğimi farkettim. Her evde olmalı."
2021-10-12,1,Hic begenmedim parama yazik oldu
2021-08-05,4,Bir asci olarak bakarsak oyle ahim sahim bisey yok gorseldeki yemeklerin bi cogu cig olarak foto cekilmis pistikten sonra cekseydiniz de biz de gorseydik tarifleri denemedim ama cok bi sey beklememek lazim emek var mi var tabikide ulham kaynagi olur mu olur.. benim gorusum yemek kitabinin iceriginde birazda hayat hikayesi olabilirdi.
2021-04-08,5,Profesyonel mutfak için güzel bir kaynak
2020-11-27,5,Çokkk güzel bi kitap. Böylelikle ev ortamında profesyonel tabaklar çıkarabilirsiniz. Rafet şef sade dille anlatmış. Alın aldırın
2019-11-21,1,"Bu sıralar yıllık hedefimi tutturmak için yoğun şekilde kitap okumaya başladım. Elime aldığım kitabı tek oturuşta ve bitirmeden bırakmıyorum. Bunu da bitirmek zorunda kaldım ama bir de bana sorun... Kitabı birkaç iyi yoruma güvenerek almıştım ama sonra anladım ki aynı kalemden çıkmış farklı sitelerdeki reklam amaçlı yorumlarmış. Ben de bu yazıyı şimdi her sitede paylaşacağım. Ben böyle kötü çok az kitap okudum. Zaten sürekli kendini tekrar ediyor. İşin özü hayır diyebilmek. Ama kitapta bir kere ahlak kelimesi geçmiyor. Her milletin özgün kültürü vardır ama bu dikkate alınmamış hele ki Türkler hiç dikkate alınmamış. Bu ülkenin kültürüyle hayır kelimesini yoğurmak yerine sadece her önünüze gelene hayır diyin geçin yazılmış. Bazı işleri de hayır demek için değil &quot;hayrı&quot; olsun diye yapmak lazım. Mesela bizde birinin cenazesi veya düğünü varsa bizden ricaları olabilir, getir götür işleri yapabiliriz. Bunu etik değerleri olan birisi hayır diye kolayca geri çeviremez. Ayrıca o işleri yaptığımızda daha huzurlu hissederiz. Özgür olmak adına hayır demekle de her zaman huzura kavuşamayız. Bu kitaba göre hayır diyin geçin. Ayrıca kendi verdiği örnekler de mantıksız. Mesela; yumurtanı rafadan mı omlet mi kayısı kıvamında mı yersin diye sorulduğunda, biz fark etmez diyorsak, hayır demeyi bilmiyormuşuz...Öyle mi? Burada hayır demek için önemli olan yumurta yemek istemiyorum diyebilmektir. Eğer fark etmez diyorsak bu, yumurtayı sevdiğimiz içindir. Otobüste kimsenin size temas etmesine izin vermeyin yazıyor. Bunu İstanbul&#039;da bir deneyin bakalım. &quot;Rahatsız oluyorsan git taksiye bin&quot; kavgasını göze alamazmışız. O zaman otobüse binmeyin kavga etmeyin herkes taksiye binsin, özgürlüğümüz bu bedelini de kitabı yazanlar paylaşır değil mi? Komik..."
2019-10-28,3,"Kitap; çocuklu bir bireyin, Anne Baba, çocuk , iş, gibi sorumluluklarının yanında sadece ben varım demesini istiyor. Her zaman böyle olmuyor işte, aşırı bencillik insanı yanlızlaştırır, kitabın daha ilk 5 sayfasını okudum, Yaşlı anne babayı bile görmezden gelecek kadar vasat."
2020-04-25,5,"Şöyle ki bence bu kitap bi harika eğer sürekli kullanılma ardından suçluluk duygusu yada çok sevdiğin birine istemediğin halde boyun eğme gibi şeyler yaşıyorsanız harika. Birkaç yorumu okudum bencil fln demişler bazı yerlerinde bencillik var doğru ama emin olun kitabı okurken neyi yapıp neyi yapmamanız gerektiğini ayırt edeceksiniz. Yer yer hayatınızdan alıntılar çıkaracaksınız, yavaş yavaş hayır deyeceksiniz. Emin olun mutluluğu tarifsiz.. Bi yorumda işte bazı şeyleri hayrı olsun diye yapmak lazım fln demişler tabiki işin o tarafıda ama bu kitabı alan kişi yeterince hayır yapmış zaten.. Dediğim gibi tamamen bencil bi insan olun demiyor  kitap. Sadece önce kendiniz sonra başkası, artık nerede hayır deyeceginizi neyi hayrı olsun diye yapacağınızı kendiniz ayırt edeceksiniz. Eğer bu konuda kendinize güvenmiyorsanız zaten bu kitabı ne alın ne okuyun. Bunu yaşamayan bilmez çok samimi söylüyorum başkası tarafından esir alınmak sürekli o mutlu olsun, birilerinin gözünden dusmiym VS diye söylenen evetler hayatınızı karartiyo bir an önce bundan vazgeçin. Bu kitap size küçük bi tavsiye olsun, alın okuyun doğru yanlış yaptıklarınızı tartin ve bundan sonra HAYIR deyin. Kitap yerine psikoloğada gidebilirsiniz çünkü bu küçümsenecek bisey değil bir zaman sonra sizde hastalık haline geliyor bence 1 saat konuşmaya 1000 TL verene kadar 2 gün şu kitabı okuyun daha tasarruflu. Ayrıca su da var kitapin eleştirilecek yerleride mevcut ama bana ilaç olduğu için görmezden geldim. Abartılacak şeylerde değildi yani! Şu bi gerçek kimsenin mutluluğu sizinkinden önemli değil..
Dipnot: Hayrı olsun diye yapacağınız işler sizin vicdanınıza kalmış önemli olan doğru yerde hayır diyebilmeniz tamamen hayrida elden bırakmayın artık hayır in nerede soylenecrgi ve yapılacağı sizin elinizde"
2022-04-17,5,"Yoğun bir haftaya göre hızlı gönderi teşekkürler. Hemen biraz okumaya başladım. Özellikle çekingen ve kendi hareketlerini çevresindeki insanlara göre şekillendirmeye çalışan kişiyseniz, bunun sebebi ne acaba diyorsanız ben neden böyle yapıyorum diyorsanız, ve ayrıca kendinizde (öz)güven eksikliğini biraz içinizde hissediyorsanız mutlaka/kesinlikle okumalısınız veya çevrenizdeki tespit ettiğiniz insanlara okumasını tavsiye etmelisiniz."
2021-08-18,5,Hızlı gönderi için tşkler hepsiburada.
2021-05-09,5,Tavsiye ederim güzel bir rehber
2022-05-05,5,Kitabı henüz okumadım. Okuyunca inşallah hayır diyebilirim bende. Düzgün bir şekilde geldi. Teşekkürler.
2021-12-28,5,O kadar özenli gönderilmişki hayatımda aldığım en güzel paketlemeli kitap diyebilirim kitap içeri müthiş zaten bence benim gibi herşeye evet diyen herkesin okuması gereken bir kitap
2020-07-23,5,"Artıları (+)
Kitap, yapmaktan hoşnut duymayacağınız bir davranışı sevdiğinizi kırmamak için yapmanın yanlış olduğundan bahsediyor. Böyle durumlarda hayır diyebilmeniz için anekdotlar veriyor. Bazı arkadaşlar ahlaki değerlerden uzak olduğundan bahsetmişler ve kendileri bu tür durumlarda evet diyerek mutlu hissettiklerini söylemişler. Fakat farkedemedikleri nokta şu ki, kitap her şeye hayır de demiyor. İstemediğin durumlarda hayır demelisin diyor. Sen, ahlaki davranış sergilemekten mutlu oluyorsan evet diyebilirsin. Bu durum kitabın dedikleriyle çelişmiyor aksine destekliyor.
Eksileri (-)
Kitap belli bir kısımdan sonra tekrar ediyor ve sıkılıyorsunuz. Kitabın çoğu kısmı tekrardan ibaret."
2022-03-22,5,"Psikologum önermişti,aldım. Hızlı geldi teşekkür ederim"
2022-02-25,5,Cok merak ediyorum.
2022-04-19,5,"Guzel
Kıtap işte"
2022-04-08,5,"Kitabı okurken birden  katilin kim(ler )olduğunu tahmin ettim. Hayalimde fazlasi ile görüntüler canlandı... birden aklıma filminin çekilmiş olma ihtimali geldi, meğer daha  önce filmini izlemişim. Okuduktan  sonra  tekrar izledim. Kitabı okumak bence daha keyifliydi."
2022-04-02,5,Agatha Christie&#039;nin tüm kitapları gibi harika bir roman. Ürün güzel paketlenmişti ve elimize sorunsuz şekilde ulaştı. Tavsiye ederim.
2021-11-20,5,"Kitabın yarısına geldiğimde katilin kim olduğunu dair bir tahminde bulunmuştum. Tahminim doğru çıktı (yani bir kısmı :)
Senden kitabın yarısına geldiğinde katilin kim olduğuna dair bir tahminde bulunmanı istiyorum. Doğru tahminde bulunacağına eminin.(sana güveniyorum;)"
2022-04-14,5,"Çok hızlı geldi, paketlenmesi iyidi ve kitapta muhteşem. Kesinlikle tercih ederim."
2022-05-09,5,Hepsi burada sayesinde çok uygun fiyata aldim tavsiye ederim
2022-05-11,5,Ürün tavsiye ederim şimdiden alabilirsiniz süper ürün tşk ediyorum şimdiden hayırlı işler bol kazançlar dilerim
2022-01-31,4,"agatha christie cinayet romanı deyince ilk akla gelen yazarlardan biri ben sadece 1 kitabını okudum daha da okumak istiyorum her türden kitap okumak önemli bence bu ürürün goodreads puanı 4,19 çevirisi de iyi"
2022-03-14,5,İstanbul&#039;da yazılmış bir kitap. 👍🏻👍🏻
2021-10-29,5,Kitap hasarsız ve hızlı bir şekilde elime ulaştı indirimde alacağım kitaplardan biriydi görünce hemen aldım livaneli&#039;nin diğer kitapları gibi bunu da merakla okuyacağım teşekkürler
2022-02-11,5,Çok hızlı heldi
2022-02-14,5,Kargo okadar hızlıydı adı üstünde jet gibiydi. Evimizin zili bozuk diye dükkan adresi verdim sabahın kör saatinde dağıtıma çıktı kargo. Bizim tembel çırak dükkanı açamadığı için kaçırdık kargoyu. 2kere gitti geldi yani sonunda kavuştuk ama kitabımıza
2022-03-22,5,Livanelinin kitapları okunması gereken kitapların başında yer alıyor.ayrıca kargo çok hızlı ve sağlam  ulaştı.tesekkurler hepsiburada
2022-04-03,5,Kitabı bir solukta bitirdim gerçekten konusu çok dikkat çekici kesinlikle okumanızı tavsiye ederim
2022-04-09,5,Kargo geç geldi kitana gelecek olursak gayet güzel ve sürükleyici bir livaneli klasiği
2022-05-01,5,Etkileyici bir hikaye.Anlatım zaten Livaneli kalitesi.Yeni eserlerini bekliyoruz.
2022-03-25,5,İstediğim bir kitaptı sorunsuz bir şekilde elime ulaştı teşekkür ederim
2022-04-08,5,Hızlı teslimat
2022-04-11,5,Owww süt mukemmel
2019-11-04,5,"Yaşım 26,utanarak söylüyorum ilk defa kitap satın aldım. Ama iyi ki bu kitapla başlamış okuma serüvenim...O kadar akıcı ki,işlerim yoğun olduğu halde okumazsam kaybediyorum gibi hissettirdi 4 günde bitirdim. İnsanin kendiyle yüzleşmesi gereken konulara değinmiş. Kişisel gelişim açısından okunası bir kitap."
2022-01-04,5,Biraz okudum ama ilk sayfaların da dahi kendine okutma isteği veriyor kitap ve satıcıya teşekkürler
2022-02-16,5,"Kitaplarım sorunsuz bir şekilde geldi. Herkesin okuması gereken bir kitap, içindekiler çok geniş ve her insanın muhakak yaşadığı sorunlara yer verilmiş. Çok zengin içerikli bir kitap, okuyarak psikolojinizi bir nebze düzeltebilirsiniz. Tavsiye ederim."
2022-04-26,5,En begendigim bolumlerden
2022-05-08,5,Kargolanması çok iyi 1 gün sonra elime ulaştı
2021-11-05,5,Çok hoş çok beğendim herkese tavsiye ederim.  Hızlı kargo  uygun fiyat teşekkür ederim
2022-01-27,5,"Bu kitap kendinizi zihinsel olarak iyi hissetmenizi ve anlaşılma duygusunu tatmanızı sağlıyor. Özellikle anlaşılma duygusunu tatmak günümüzde pek de mümkün değil maalesef, herkes kendi hayatında ki olumsuzluklarla mücadele etmeye çalışırken siz kendinizi yanlız, güçsüz ve herşeyden bıkmış hissediyor olabilirsiniz biraz olsun psikolojik desteğe ihtiyacınız olduğu anda bu kitap yardımınıza koşuyor. Kesinlikle kütüphanenizde bulundurmanız gereken kitaplardan birisi bence."
2022-03-20,5,"Beyhan Budak çok sevdiğim bir doktor.Kesinlikle anksiyete,okb ve kaygı bozukluğu olanlara Beyhan Budağ&#039;ın kitaplarını ve youtube videolarını öneririm.Adam sadece yazmak için yazmamış.Ayrica kitabında eski hastalarından da örnek vermesi çok iyi olmuş.Bir solukta bitirdim ve bestseller serime ekledim😊😍"
2022-01-18,5,"Beyhan Budak iyi bir yazar anlatım dili yalın kitapta kendinizden ve etrafınızdan bir çokkily çözümlüyorsunuz kişisel gelişim ve psikoloji alanında yazılmış iyi bir kitap. Emeğine sağlık. Ayrıca tim kitaplarımı Hepsiburada dan alıyorum çok memnunum kargo hızlı, kitapların hepsi orijinal, barkodlu geliyor. Çok teşekkür ederim"
2022-04-20,5,Kisisel gelisim kitaplarinda kendini tekrarlamayan kitaplar arasinda yer aliyor... Ancak videolarini yakinen takip ediyorsaniz kitabi okurken kulaginizda Beyhan budak sesi olcak...
2022-04-28,5,Çocuğunuza faydalı olmak istiyorsanız alın okuyun mutlaka kesinlikle tavsiye
